event_id,source_node,source_gpu,target_node,target_gpu,event_type,data_type,start_time,end_time,data_size,gpu_id,type,name,start,end,bandwidth_used,wait_time
193,1,4,1,4,compute,mb2_s4_bwd,0.014143095520000013,0.014205595520000013,0,4,compute,mb2_s4_bwd,0.014143095520000013,0.014205595520000013,,
194,0,3,0,2,comm,gradient,0.014205595520000013,0.014205595520000013,8388608,3,comm,gradient,0.014205595520000013,0.014205595520000013,,
195,0,2,0,2,compute,mb3_s2_bwd,0.014205595520000013,0.014268095520000013,0,2,compute,mb3_s2_bwd,0.014205595520000013,0.014268095520000013,,
196,0,2,0,1,comm,gradient,0.014268095520000013,0.014268095520000013,8388608,2,comm,gradient,0.014268095520000013,0.014268095520000013,,
197,0,1,0,1,compute,mb3_s1_bwd,0.014268095520000013,0.014330595520000013,0,1,compute,mb3_s1_bwd,0.014268095520000013,0.014330595520000013,,
198,0,1,0,0,comm,gradient,0.014330595520000013,0.014330595520000013,8388608,1,comm,gradient,0.014330595520000013,0.014330595520000013,,
199,0,0,0,0,compute,mb3_s0_bwd,0.014330595520000013,0.014393095520000013,0,0,compute,mb3_s0_bwd,0.014330595520000013,0.014393095520000013,,
200,3,12,2,11,comm,gradient,0.013830595520000013,0.015186772800000015,8388608,12,comm,gradient,0.013830595520000013,0.015186772800000015,100.0,0.0
201,2,11,2,11,compute,mb0_s11_bwd,0.015186772800000015,0.015249272800000015,0,11,compute,mb0_s11_bwd,0.015186772800000015,0.015249272800000015,,
202,2,11,2,10,comm,gradient,0.015249272800000015,0.015249272800000015,8388608,11,comm,gradient,0.015249272800000015,0.015249272800000015,,
203,2,10,2,10,compute,mb0_s10_bwd,0.015249272800000015,0.015311772800000015,0,10,compute,mb0_s10_bwd,0.015249272800000015,0.015311772800000015,,
204,2,10,2,9,comm,gradient,0.015311772800000015,0.015311772800000015,8388608,10,comm,gradient,0.015311772800000015,0.015311772800000015,,
205,2,9,2,9,compute,mb0_s9_bwd,0.015311772800000015,0.015374272800000015,0,9,compute,mb0_s9_bwd,0.015311772800000015,0.015374272800000015,,
206,2,8,1,7,comm,gradient,0.014018095520000013,0.015374272800000015,8388608,8,comm,gradient,0.014018095520000013,0.015374272800000015,100.0,0.0
207,2,9,2,8,comm,gradient,0.015374272800000015,0.015374272800000015,8388608,9,comm,gradient,0.015374272800000015,0.015374272800000015,,
208,1,7,1,7,compute,mb1_s7_bwd,0.015374272800000015,0.015436772800000016,0,7,compute,mb1_s7_bwd,0.015374272800000015,0.015436772800000016,,
209,2,8,2,8,compute,mb0_s8_bwd,0.015374272800000015,0.015436772800000016,0,8,compute,mb0_s8_bwd,0.015374272800000015,0.015436772800000016,,
210,1,7,1,6,comm,gradient,0.015436772800000016,0.015436772800000016,8388608,7,comm,gradient,0.015436772800000016,0.015436772800000016,,
211,1,6,1,6,compute,mb1_s6_bwd,0.015436772800000016,0.015499272800000016,0,6,compute,mb1_s6_bwd,0.015436772800000016,0.015499272800000016,,
212,1,6,1,5,comm,gradient,0.015499272800000016,0.015499272800000016,8388608,6,comm,gradient,0.015499272800000016,0.015499272800000016,,
213,1,5,1,5,compute,mb1_s5_bwd,0.015499272800000016,0.015561772800000016,0,5,compute,mb1_s5_bwd,0.015499272800000016,0.015561772800000016,,
214,1,4,0,3,comm,gradient,0.014205595520000013,0.015561772800000016,8388608,4,comm,gradient,0.014205595520000013,0.015561772800000016,100.0,0.0
215,1,5,1,4,comm,gradient,0.015561772800000016,0.015561772800000016,8388608,5,comm,gradient,0.015561772800000016,0.015561772800000016,,
216,0,3,0,3,compute,mb2_s3_bwd,0.015561772800000016,0.015624272800000016,0,3,compute,mb2_s3_bwd,0.015561772800000016,0.015624272800000016,,
217,1,4,1,4,compute,mb1_s4_bwd,0.015561772800000016,0.015624272800000016,0,4,compute,mb1_s4_bwd,0.015561772800000016,0.015624272800000016,,
218,0,3,0,2,comm,gradient,0.015624272800000016,0.015624272800000016,8388608,3,comm,gradient,0.015624272800000016,0.015624272800000016,,
219,0,2,0,2,compute,mb2_s2_bwd,0.015624272800000016,0.015686772800000016,0,2,compute,mb2_s2_bwd,0.015624272800000016,0.015686772800000016,,
220,0,2,0,1,comm,gradient,0.015686772800000016,0.015686772800000016,8388608,2,comm,gradient,0.015686772800000016,0.015686772800000016,,
221,0,1,0,1,compute,mb2_s1_bwd,0.015686772800000016,0.015749272800000016,0,1,compute,mb2_s1_bwd,0.015686772800000016,0.015749272800000016,,
222,0,1,0,0,comm,gradient,0.015749272800000016,0.015749272800000016,8388608,1,comm,gradient,0.015749272800000016,0.015749272800000016,,
223,0,0,0,0,compute,mb2_s0_bwd,0.015749272800000016,0.015811772800000016,0,0,compute,mb2_s0_bwd,0.015749272800000016,0.015811772800000016,,
224,2,8,1,7,comm,gradient,0.015436772800000016,0.016792950080000018,8388608,8,comm,gradient,0.015436772800000016,0.016792950080000018,100.0,0.0
225,1,7,1,7,compute,mb0_s7_bwd,0.016792950080000018,0.016855450080000018,0,7,compute,mb0_s7_bwd,0.016792950080000018,0.016855450080000018,,
226,1,7,1,6,comm,gradient,0.016855450080000018,0.016855450080000018,8388608,7,comm,gradient,0.016855450080000018,0.016855450080000018,,
227,1,6,1,6,compute,mb0_s6_bwd,0.016855450080000018,0.016917950080000018,0,6,compute,mb0_s6_bwd,0.016855450080000018,0.016917950080000018,,
228,1,6,1,5,comm,gradient,0.016917950080000018,0.016917950080000018,8388608,6,comm,gradient,0.016917950080000018,0.016917950080000018,,
229,1,5,1,5,compute,mb0_s5_bwd,0.016917950080000018,0.016980450080000018,0,5,compute,mb0_s5_bwd,0.016917950080000018,0.016980450080000018,,
230,1,4,0,3,comm,gradient,0.015624272800000016,0.016980450080000018,8388608,4,comm,gradient,0.015624272800000016,0.016980450080000018,100.0,0.0
231,1,5,1,4,comm,gradient,0.016980450080000018,0.016980450080000018,8388608,5,comm,gradient,0.016980450080000018,0.016980450080000018,,
232,0,3,0,3,compute,mb1_s3_bwd,0.016980450080000018,0.017042950080000018,0,3,compute,mb1_s3_bwd,0.016980450080000018,0.017042950080000018,,
233,1,4,1,4,compute,mb0_s4_bwd,0.016980450080000018,0.017042950080000018,0,4,compute,mb0_s4_bwd,0.016980450080000018,0.017042950080000018,,
234,0,3,0,2,comm,gradient,0.017042950080000018,0.017042950080000018,8388608,3,comm,gradient,0.017042950080000018,0.017042950080000018,,
235,0,2,0,2,compute,mb1_s2_bwd,0.017042950080000018,0.017105450080000018,0,2,compute,mb1_s2_bwd,0.017042950080000018,0.017105450080000018,,
236,0,2,0,1,comm,gradient,0.017105450080000018,0.017105450080000018,8388608,2,comm,gradient,0.017105450080000018,0.017105450080000018,,
237,0,1,0,1,compute,mb1_s1_bwd,0.017105450080000018,0.01716795008000002,0,1,compute,mb1_s1_bwd,0.017105450080000018,0.01716795008000002,,
238,0,1,0,0,comm,gradient,0.01716795008000002,0.01716795008000002,8388608,1,comm,gradient,0.01716795008000002,0.01716795008000002,,
239,0,0,0,0,compute,mb1_s0_bwd,0.01716795008000002,0.01723045008000002,0,0,compute,mb1_s0_bwd,0.01716795008000002,0.01723045008000002,,
240,1,4,0,3,comm,gradient,0.017042950080000018,0.01839912736000002,8388608,4,comm,gradient,0.017042950080000018,0.01839912736000002,100.0,0.0
241,0,3,0,3,compute,mb0_s3_bwd,0.01839912736000002,0.01846162736000002,0,3,compute,mb0_s3_bwd,0.01839912736000002,0.01846162736000002,,
242,0,3,0,2,comm,gradient,0.01846162736000002,0.01846162736000002,8388608,3,comm,gradient,0.01846162736000002,0.01846162736000002,,
243,0,2,0,2,compute,mb0_s2_bwd,0.01846162736000002,0.01852412736000002,0,2,compute,mb0_s2_bwd,0.01846162736000002,0.01852412736000002,,
244,0,2,0,1,comm,gradient,0.01852412736000002,0.01852412736000002,8388608,2,comm,gradient,0.01852412736000002,0.01852412736000002,,
245,0,1,0,1,compute,mb0_s1_bwd,0.01852412736000002,0.01858662736000002,0,1,compute,mb0_s1_bwd,0.01852412736000002,0.01858662736000002,,
246,0,1,0,0,comm,gradient,0.01858662736000002,0.01858662736000002,8388608,1,comm,gradient,0.01858662736000002,0.01858662736000002,,
247,0,0,0,0,compute,mb0_s0_bwd,0.01858662736000002,0.01864912736000002,0,0,compute,mb0_s0_bwd,0.01858662736000002,0.01864912736000002,,
